user_id,transaction_date,region,product_category,sale_amount,price,status,city,age,subscription,email,username,raw_timestamp,store_id
U1355,2025-05-03,East,Electronics,3425.93,,Pending,Bangalore,61,Premium,u1355@company.com,user_1355,2025-05-03 04:25:13,S022
U1163,2024-07-29,East,Toys,4132.03,1086.28,Pending,Jaipur,35,Premium,,user_1163,2024-07-29 09:46:01,S022
U1596,2024-12-06,North,Electronics,1020.92,385.97,Active,Kolkata,54,Premium,u1596@gmail.com,user_1596,2024-12-06 06:42:44,S012
U1331,2025-06-04,North,Electronics,2699.18,,Pending,Delhi,54,Free,u1331@yahoo.com,user_1331,2025-06-04 18:12:38,S012
U1650,2024-02-12,South,Electronics,2524.97,519.01,,Hyderabad,39,Premium,u1650@outlook.com,user_1650,2024-02-12 21:31:01,S013
U1157,2025-05-28,North,Toys,260.74,1760.16,Pending,Ahmedabad,61,Basic,u1157@gmail.com,user_1157,2025-05-28 14:21:55,S011
U1866,2025-06-08,West,Toys,465.87,1255.87,,Ahmedabad,63,Premium,u1866@company.com,user_1866,2025-06-08 05:15:57,S018
U1667,2024-10-28,South,Toys,4054.61,1893.23,Inactive,Delhi,27,Standard,u1667@gmail.com,user_1667,2024-10-28 18:19:10,S007
U1190,2024-05-30,East,Office Supplies,4470.25,1968.09,Active,Delhi,37,Free,u1190@company.com,user_1190,2024-05-30 04:23:07,S017
U1585,2024-11-20,West,Toys,183.2,962.12,Pending,Mumbai,56,Basic,u1585@outlook.com,user_1585,2024-11-20 00:05:35,S020
U1019,2024-05-31,South,Office Supplies,4557.29,1103.13,Inactive,Pune,56,Standard,u1019@company.com,user_1019,2024-05-31 21:33:08,S004
U1386,2025-05-02,North,Toys,2772.75,588.7,Inactive,Mumbai,54,Standard,u1386@gmail.com,user_1386,2025-05-02 10:01:52,S004
U1405,2024-08-14,East,Office Supplies,3770.05,251.01,Inactive,Bangalore,47,Premium,u1405@outlook.com,,2024-08-14 04:02:26,S004
U1488,2024-10-06,North,Toys,1428.65,1399.47,Active,Hyderabad,58,Basic,u1488@yahoo.com,user_1488,2024-10-06 02:18:24,S024
U1201,2024-08-29,West,Clothing,481.62,1780.0,,Hyderabad,38,Standard,u1201@company.com,user_1201,2024-08-29 06:54:21,S001
U1570,2024-12-31,West,Clothing,3490.63,341.25,Pending,Mumbai,37,Free,u1570@outlook.com,,2024-12-31 02:35:50,S012
U1628,2025-05-15,South,Office Supplies,3928.61,1718.79,Pending,Chennai,56,Basic,u1628@outlook.com,user_1628,2025-05-15 11:54:12,S015
U1539,2024-01-14,North,Office Supplies,4576.15,714.34,,Kolkata,46,Standard,u1539@gmail.com,user_1539,2024-01-14 15:40:40,S008
U1320,2024-04-02,West,Electronics,3663.27,338.58,Active,Mumbai,33,Free,u1320@gmail.com,user_1320,2024-04-02 13:43:32,S024
U1808,2025-03-09,South,Toys,2888.47,1219.77,,Bangalore,62,Free,u1808@gmail.com,user_1808,2025-03-09 10:21:31,S025
U1525,2025-01-09,South,Groceries,3277.21,1536.31,Inactive,Ahmedabad,44,Free,u1525@gmail.com,user_1525,2025-01-09 18:00:41,S001
U1030,2025-02-20,South,Furniture,974.75,,Active,Delhi,25,Premium,u1030@yahoo.com,user_1030,2025-02-20 16:53:39,S003
U1621,2025-01-31,East,Electronics,1311.9,396.78,,Bangalore,65,Basic,u1621@yahoo.com,user_1621,2025-01-31 07:21:54,S008
U1582,2025-05-27,South,Furniture,2781.34,1135.76,Inactive,Mumbai,23,Premium,u1582@yahoo.com,user_1582,2025-05-27 23:50:17,S007
U1265,2025-06-10,West,Toys,3360.67,397.12,Active,Mumbai,49,Premium,,user_1265,2025-06-10 07:45:54,S006
U1248,2025-01-05,East,Clothing,1608.34,1389.22,,Kolkata,41,Standard,u1248@gmail.com,user_1248,2025-01-05 20:30:38,S008
U1218,2024-06-14,West,Clothing,749.21,1489.84,,Mumbai,54,Basic,u1218@yahoo.com,user_1218,2024-06-14 02:50:20,S015
U1659,2024-11-07,North,Furniture,2961.15,1500.35,Pending,Mumbai,61,Premium,u1659@company.com,user_1659,2024-11-07 00:26:47,S016
U1146,2025-03-23,South,Clothing,3490.74,249.28,,Chennai,26,Premium,u1146@company.com,user_1146,2025-03-23 11:46:27,S007
U1234,2024-04-01,South,Furniture,1345.83,109.07,,Bangalore,24,Premium,u1234@yahoo.com,user_1234,2024-04-01 03:00:45,S017
U1493,2024-06-28,South,Clothing,120.45,691.31,Pending,Mumbai,24,Standard,u1493@gmail.com,user_1493,2024-06-28 11:31:29,S019
U1422,2024-05-20,East,Electronics,3550.49,,,Delhi,54,Free,u1422@gmail.com,,2024-05-20 17:26:00,S001
U1767,2025-04-14,West,Office Supplies,2778.81,1956.71,Active,Kolkata,16,Standard,u1767@company.com,user_1767,2025-04-14 01:44:43,S009
U1077,2024-06-01,West,Office Supplies,2933.42,263.62,Pending,Delhi,65,Premium,u1077@yahoo.com,user_1077,2024-06-01 21:06:22,S025
U1568,2024-05-07,East,Electronics,4595.6,658.17,Pending,Bangalore,60,Free,u1568@gmail.com,user_1568,2024-05-07 17:08:56,S024
U1107,2024-09-12,East,Office Supplies,963.9,663.97,,Chennai,48,Standard,u1107@yahoo.com,user_1107,2024-09-12 11:42:09,S019
U1788,2024-10-26,North,Clothing,343.51,1101.74,,Mumbai,16,Premium,u1788@company.com,user_1788,2024-10-26 07:15:10,S011
U1057,2025-01-04,West,Electronics,3606.08,546.84,Inactive,Bangalore,43,Free,u1057@company.com,user_1057,2025-01-04 20:14:41,S001
U1569,2024-01-06,North,Toys,3679.76,1291.12,,Bangalore,30,Basic,u1569@yahoo.com,user_1569,2024-01-06 02:25:17,S008
U1236,2025-02-13,West,Office Supplies,1631.35,1557.97,Inactive,Pune,59,Standard,u1236@company.com,user_1236,2025-02-13 07:21:29,S007
U1694,2024-01-08,North,Office Supplies,3119.95,1033.0,Active,Mumbai,43,Basic,u1694@company.com,user_1694,2024-01-08 08:15:47,S003
U1102,2024-06-30,North,Electronics,2696.54,164.39,Active,Chennai,24,Free,u1102@yahoo.com,user_1102,2024-06-30 21:34:13,S015
U1228,2025-05-23,North,Clothing,3346.67,153.37,,Bangalore,28,Standard,u1228@company.com,user_1228,2025-05-23 22:13:03,S015
U1554,2024-05-02,East,Groceries,952.55,804.26,Active,Hyderabad,51,Premium,u1554@company.com,user_1554,2024-05-02 11:38:41,S019
U1750,2024-03-22,South,Office Supplies,4464.1,781.16,,Mumbai,61,Free,u1750@company.com,user_1750,2024-03-22 02:58:22,S016
U1388,2025-04-25,West,Toys,4679.56,1398.19,,Chennai,16,Free,u1388@outlook.com,user_1388,2025-04-25 15:27:46,S015
U1234,2025-05-05,North,Furniture,2178.91,1461.7,Active,Bangalore,37,Basic,u1234@outlook.com,user_1234,2025-05-05 05:19:08,S004
U1456,2025-06-08,South,Furniture,964.92,,Active,Kolkata,28,Basic,u1456@outlook.com,user_1456,2025-06-08 21:13:56,S019
U1157,2025-03-07,South,Electronics,698.86,1988.67,Pending,Bangalore,16,Premium,u1157@yahoo.com,user_1157,2025-03-07 02:28:14,S022
U1559,2024-07-13,East,Groceries,894.24,825.37,,Delhi,65,Free,u1559@company.com,user_1559,2024-07-13 04:47:48,S013
U1214,2025-05-07,East,Toys,1246.81,1717.8,Inactive,Mumbai,64,Free,u1214@company.com,,2025-05-07 05:57:09,S024
U1104,2024-06-21,West,Office Supplies,4877.28,1193.97,,Mumbai,42,Free,u1104@outlook.com,user_1104,2024-06-21 20:25:22,S016
U1286,2024-03-21,East,Furniture,4215.06,616.83,Inactive,Mumbai,61,Basic,,user_1286,2024-03-21 14:41:48,S015
U1457,2024-02-19,East,Toys,268.97,1084.12,Active,Mumbai,33,Basic,u1457@outlook.com,user_1457,2024-02-19 21:52:20,S008
U1141,2024-05-09,West,Groceries,2757.4,51.77,Inactive,Kolkata,48,Free,u1141@gmail.com,user_1141,2024-05-09 02:40:40,S021
U1478,2024-07-14,West,Groceries,4584.68,258.87,Active,Bangalore,63,Basic,u1478@yahoo.com,user_1478,2024-07-14 15:30:29,S024
U1672,2025-03-31,West,Office Supplies,4815.84,1448.9,Pending,Mumbai,25,Standard,u1672@yahoo.com,user_1672,2025-03-31 22:33:24,S017
U1378,2024-02-20,North,Office Supplies,4116.81,756.9,Active,Bangalore,17,Free,,user_1378,2024-02-20 13:38:54,S020
U1036,2024-01-09,East,Furniture,2952.4,448.22,Inactive,Delhi,24,Free,u1036@company.com,user_1036,2024-01-09 06:40:56,S003
U1823,2024-05-22,East,Office Supplies,721.67,609.11,Active,Delhi,55,Free,u1823@company.com,user_1823,2024-05-22 13:06:08,S017
U1167,2024-12-31,North,Groceries,3938.99,,,Chennai,32,Standard,u1167@gmail.com,user_1167,2024-12-31 03:42:45,S020
U1870,2024-11-01,South,Furniture,2723.95,115.62,,Lucknow,60,Premium,u1870@company.com,user_1870,2024-11-01 11:05:23,S013
U1021,2024-11-28,East,Groceries,2327.48,730.09,,Hyderabad,30,Free,u1021@gmail.com,user_1021,2024-11-28 09:47:21,S008
U1217,2025-06-12,North,Toys,964.39,1446.01,,Ahmedabad,50,Free,u1217@gmail.com,user_1217,2025-06-12 17:56:07,S021
U1307,2024-12-17,West,Toys,965.71,630.19,Pending,Mumbai,19,Basic,u1307@outlook.com,user_1307,2024-12-17 21:43:43,S008
U1306,2024-04-08,North,Groceries,3914.73,1347.65,,Jaipur,54,Basic,u1306@yahoo.com,user_1306,2024-04-08 20:21:42,S019
U1738,2024-06-06,West,Furniture,998.95,512.53,Pending,Jaipur,43,Premium,u1738@gmail.com,user_1738,2024-06-06 16:59:32,S001
U1810,2025-03-23,North,Electronics,3215.81,725.17,,Bangalore,17,Free,u1810@gmail.com,user_1810,2025-03-23 17:01:54,S003
U1385,2024-08-25,North,Clothing,1664.21,169.01,Active,Mumbai,50,Basic,u1385@gmail.com,user_1385,2024-08-25 21:33:45,S018
U1823,2024-05-22,East,Office Supplies,721.67,609.11,Active,Delhi,55,Free,u1823@company.com,user_1823,2024-05-22 13:06:08,S017
U1567,2024-02-12,South,Groceries,3276.6,956.5,Inactive,Ahmedabad,43,Premium,u1567@outlook.com,user_1567,2024-02-12 02:32:41,S006
U1852,2024-12-26,South,Furniture,3736.99,215.68,Pending,Bangalore,28,Free,u1852@gmail.com,user_1852,2024-12-26 06:33:54,S023
U1217,2024-12-01,East,Clothing,4070.23,109.51,Active,Delhi,58,Free,u1217@outlook.com,user_1217,2024-12-01 15:05:47,S016
U1594,2024-05-02,East,Furniture,3569.79,507.49,Active,Kolkata,58,Free,u1594@yahoo.com,user_1594,2024-05-02 03:36:00,S021
U1794,2025-03-27,East,Electronics,1892.66,922.95,Inactive,Bangalore,48,Free,u1794@gmail.com,user_1794,2025-03-27 04:13:43,S021
U1307,2024-02-09,East,Toys,4526.68,538.08,Inactive,Mumbai,43,Basic,u1307@company.com,,2024-02-09 02:51:51,S009
U1072,2024-01-28,East,Office Supplies,1947.49,370.66,Inactive,Mumbai,26,Basic,u1072@company.com,user_1072,2024-01-28 21:59:27,S020
U1457,2024-09-26,West,Clothing,1540.57,1823.42,Inactive,Bangalore,58,Free,u1457@yahoo.com,user_1457,2024-09-26 09:52:23,S004
U1249,2025-01-16,East,Electronics,4497.63,1011.64,,Delhi,18,Free,u1249@yahoo.com,,2025-01-16 01:22:45,S020
U1329,2024-08-15,East,Electronics,1251.68,829.98,Inactive,Mumbai,57,Free,u1329@yahoo.com,user_1329,2024-08-15 22:59:54,S018
U1897,2024-11-04,West,Furniture,3833.58,209.91,Pending,Mumbai,50,Free,u1897@yahoo.com,user_1897,2024-11-04 00:36:42,S011
U1141,2025-01-01,East,Furniture,4470.93,1012.86,,Bangalore,41,Premium,u1141@company.com,user_1141,2025-01-01 07:11:03,S023
U1464,2024-12-06,West,Toys,2928.06,1792.67,Active,Mumbai,32,Standard,u1464@company.com,user_1464,2024-12-06 13:46:50,S022
U1559,2025-03-09,South,Toys,1780.27,974.34,Pending,Chennai,36,Premium,u1559@gmail.com,user_1559,2025-03-09 01:18:39,S015
U1592,2024-03-08,West,Toys,4023.09,1285.95,Active,Jaipur,42,Standard,,,2024-03-08 14:33:13,S025
U1666,2024-10-10,South,Office Supplies,4190.66,120.41,Pending,Ahmedabad,59,Free,u1666@gmail.com,user_1666,2024-10-10 06:04:58,S005
U1444,2024-04-18,West,Groceries,2210.83,671.31,Active,Kolkata,35,Free,u1444@company.com,user_1444,2024-04-18 22:06:24,S018
U1897,2024-11-04,West,Furniture,3833.58,209.91,Pending,Mumbai,50,Free,u1897@yahoo.com,user_1897,2024-11-04 00:36:42,S011
U1105,2024-12-14,South,Furniture,1340.61,1832.83,Inactive,Bangalore,36,Free,u1105@outlook.com,user_1105,2024-12-14 18:10:25,S019
U1449,2024-08-27,West,Groceries,1997.84,1488.65,Active,Mumbai,20,Standard,u1449@outlook.com,user_1449,2024-08-27 07:14:11,S010
U1847,2025-02-16,East,Clothing,2301.64,1108.78,Active,Mumbai,19,Basic,u1847@yahoo.com,user_1847,2025-02-16 07:45:38,S005
U1499,2024-11-12,West,Clothing,2693.14,754.44,Inactive,Bangalore,35,Basic,u1499@yahoo.com,user_1499,2024-11-12 11:22:35,S001
U1273,2024-01-28,East,Office Supplies,4392.56,1267.45,Pending,Delhi,36,Standard,u1273@company.com,,2024-01-28 07:00:54,S003
U1145,2024-05-17,West,Toys,1875.98,323.76,Pending,Mumbai,35,Free,u1145@yahoo.com,user_1145,2024-05-17 10:48:42,S023
U1344,2025-02-05,South,Office Supplies,2123.22,10.1,Pending,Mumbai,61,Free,u1344@gmail.com,user_1344,2025-02-05 21:18:16,S019
U1411,2024-11-01,West,Electronics,3829.7,660.17,Active,Delhi,34,Basic,u1411@gmail.com,,2024-11-01 12:11:36,S017
U1117,2024-09-23,South,Groceries,2609.44,640.46,Active,Mumbai,59,Premium,u1117@outlook.com,user_1117,2024-09-23 14:31:41,S014
U1245,2025-06-09,South,Office Supplies,4541.17,841.56,Active,Bangalore,60,Standard,u1245@outlook.com,user_1245,2025-06-09 03:30:49,S017
U1149,2024-11-24,North,Clothing,911.12,940.29,Pending,Kolkata,24,Free,u1149@company.com,user_1149,2024-11-24 13:05:38,S009
U1830,2025-04-16,South,Office Supplies,2646.4,,Pending,Delhi,64,Free,u1830@yahoo.com,user_1830,2025-04-16 20:16:19,S008
U1041,2024-06-06,North,Toys,4036.54,1947.12,Active,Bangalore,61,Basic,u1041@outlook.com,user_1041,2024-06-06 22:43:57,S002
U1669,2024-06-06,West,Office Supplies,2479.68,1614.64,Pending,Jaipur,53,Basic,u1669@gmail.com,user_1669,2024-06-06 16:12:31,S015
U1285,2024-05-11,East,Furniture,2762.44,,Active,Lucknow,62,Premium,u1285@company.com,,2024-05-11 11:09:08,S020
U1026,2025-03-10,North,Electronics,3521.94,156.8,Inactive,Mumbai,38,Basic,u1026@gmail.com,,2025-03-10 13:09:48,S006
U1808,2024-04-28,West,Clothing,1486.38,1360.9,Active,Chennai,47,Basic,u1808@yahoo.com,user_1808,2024-04-28 05:34:38,S014
U1764,2025-01-21,South,Clothing,2205.76,,Inactive,Indore,62,Free,u1764@outlook.com,user_1764,2025-01-21 01:08:50,S005
U1517,2024-05-31,South,Toys,4413.13,368.03,,Mumbai,22,Free,u1517@company.com,user_1517,2024-05-31 04:55:02,S014
U1477,2025-06-06,North,Toys,2456.16,101.88,Active,Delhi,20,Standard,u1477@gmail.com,user_1477,2025-06-06 15:58:00,S015
U1077,2024-04-03,East,Toys,4869.9,52.43,Inactive,Kolkata,34,Standard,u1077@gmail.com,user_1077,2024-04-03 15:07:21,S023
U1699,2024-10-17,North,Clothing,2054.93,,Inactive,Mumbai,32,Standard,u1699@gmail.com,user_1699,2024-10-17 09:11:40,S023
U1776,2024-06-12,East,Furniture,710.71,1250.98,Inactive,Mumbai,16,Basic,u1776@gmail.com,user_1776,2024-06-12 00:14:01,S008
U1618,2024-09-27,West,Toys,2324.15,1845.37,Active,Bangalore,55,Standard,u1618@gmail.com,,2024-09-27 07:49:18,S003
U1304,2024-10-22,East,Toys,3539.69,704.12,Pending,Delhi,51,Free,u1304@company.com,user_1304,2024-10-22 04:18:02,S010
U1286,2024-07-01,North,Groceries,556.49,1178.76,,Delhi,64,Standard,u1286@company.com,user_1286,2024-07-01 00:50:14,S007
U1195,2024-12-22,North,Furniture,4137.39,828.96,Pending,Bangalore,57,Basic,u1195@yahoo.com,user_1195,2024-12-22 22:18:12,S022
U1375,2024-07-08,South,Toys,4790.85,716.1,,Delhi,47,Basic,u1375@outlook.com,user_1375,2024-07-08 03:33:08,S016
U1816,2024-09-21,North,Office Supplies,4407.58,559.77,Active,Bangalore,27,Premium,u1816@company.com,user_1816,2024-09-21 07:44:30,S021
U1672,2024-09-13,East,Clothing,2007.03,862.4,Inactive,Bangalore,32,Premium,u1672@company.com,user_1672,2024-09-13 11:47:27,S001
U1442,2024-11-03,East,Electronics,2326.66,1087.58,Inactive,Surat,23,Standard,u1442@company.com,user_1442,2024-11-03 13:29:46,S015
U1485,2024-01-20,North,Groceries,3566.09,1580.68,Pending,Bangalore,48,Premium,u1485@company.com,user_1485,2024-01-20 18:22:59,S012
U1364,2024-01-08,North,Toys,2923.62,,,Kolkata,18,Standard,u1364@company.com,user_1364,2024-01-08 10:43:30,S018
U1436,2024-06-21,South,Office Supplies,1161.94,1995.23,Pending,Delhi,57,Free,u1436@company.com,user_1436,2024-06-21 20:06:55,S025
U1841,2024-12-09,South,Electronics,1362.8,144.91,Pending,Pune,61,Premium,,user_1841,2024-12-09 13:10:56,S014
U1810,2025-04-26,South,Furniture,3810.64,1419.48,,Bangalore,63,Standard,u1810@outlook.com,user_1810,2025-04-26 10:55:19,S020
U1496,2024-07-04,West,Office Supplies,4921.15,1195.13,Inactive,Hyderabad,63,Free,u1496@yahoo.com,user_1496,2024-07-04 23:40:10,S007
U1147,2024-07-19,North,Electronics,4710.66,1586.56,Active,Hyderabad,51,Free,u1147@company.com,user_1147,2024-07-19 21:51:33,S003
U1417,2024-07-18,East,Toys,830.51,1207.91,Inactive,Mumbai,43,Standard,u1417@company.com,user_1417,2024-07-18 08:59:02,S023
U1767,2025-04-15,North,Electronics,4813.4,957.63,,Delhi,45,Standard,,user_1767,2025-04-15 00:55:30,S014
U1210,2025-06-15,East,Furniture,721.63,84.34,Pending,Mumbai,52,Basic,u1210@yahoo.com,,2025-06-15 12:08:41,S001
U1508,2024-07-29,South,Clothing,742.31,441.9,Pending,Bangalore,53,Free,u1508@yahoo.com,user_1508,2024-07-29 19:03:45,S001
U1122,2024-04-29,West,Electronics,2471.63,1024.4,Active,Bangalore,51,Free,u1122@gmail.com,user_1122,2024-04-29 05:24:30,S021
U1671,2025-05-24,North,Office Supplies,4539.21,1476.1,Inactive,Delhi,60,Basic,u1671@company.com,user_1671,2025-05-24 21:22:32,S010
U1411,2025-03-12,West,Office Supplies,3664.32,855.85,Active,Bangalore,63,Free,u1411@gmail.com,user_1411,2025-03-12 14:46:37,S014
U1289,2024-04-12,East,Office Supplies,1176.04,38.16,Inactive,Delhi,18,Standard,u1289@yahoo.com,user_1289,2024-04-12 15:06:55,S001
U1319,2025-02-28,West,Clothing,4642.86,925.73,Inactive,Mumbai,45,Premium,u1319@gmail.com,user_1319,2025-02-28 05:14:30,S022
U1004,2024-09-03,North,Furniture,4936.07,749.85,,Mumbai,24,Basic,u1004@outlook.com,user_1004,2024-09-03 13:43:36,S023
U1814,2024-05-19,East,Clothing,3450.74,,,Delhi,43,Premium,,user_1814,2024-05-19 15:04:41,S017
U1369,2025-02-12,South,Groceries,333.35,667.21,Active,Mumbai,59,Free,u1369@yahoo.com,,2025-02-12 03:55:33,S009
U1266,2025-04-28,East,Office Supplies,1992.87,1183.31,Pending,Mumbai,47,Premium,u1266@gmail.com,user_1266,2025-04-28 19:43:10,S025
U1363,2024-02-14,South,Groceries,1628.61,90.75,Inactive,Kolkata,18,Basic,u1363@company.com,user_1363,2024-02-14 19:40:10,S009
U1428,2024-07-03,South,Furniture,192.43,478.62,,Jaipur,38,Free,u1428@company.com,user_1428,2024-07-03 10:44:25,S022
U1754,2024-04-21,West,Electronics,498.12,1822.98,Pending,Pune,19,Standard,u1754@company.com,user_1754,2024-04-21 19:35:42,S024
U1586,2024-01-31,North,Clothing,2211.88,184.87,Inactive,Delhi,34,Free,u1586@yahoo.com,user_1586,2024-01-31 08:15:52,S009
U1838,2025-01-18,East,Office Supplies,4702.99,1576.92,Inactive,Mumbai,37,Free,u1838@yahoo.com,user_1838,2025-01-18 13:49:11,S006
U1548,2025-01-15,North,Electronics,432.76,1606.12,,Mumbai,53,Basic,u1548@company.com,user_1548,2025-01-15 14:19:44,S004
U1836,2025-01-25,West,Electronics,4874.26,775.75,,Delhi,17,Basic,u1836@gmail.com,user_1836,2025-01-25 06:30:24,S022
U1468,2025-05-19,West,Toys,4341.05,196.22,Pending,Mumbai,25,Standard,u1468@yahoo.com,user_1468,2025-05-19 00:33:49,S019
U1266,2025-01-04,North,Groceries,2809.58,694.84,,Mumbai,58,Basic,u1266@yahoo.com,user_1266,2025-01-04 09:22:20,S022
U1169,2025-01-02,North,Groceries,1880.13,1685.71,Inactive,Delhi,51,Premium,u1169@company.com,user_1169,2025-01-02 16:27:46,S023
U1869,2024-02-25,West,Office Supplies,1156.11,1618.85,Pending,Mumbai,43,Premium,u1869@gmail.com,user_1869,2024-02-25 19:56:47,S014
U1891,2024-10-05,South,Furniture,4849.23,362.3,,Bangalore,55,Free,u1891@outlook.com,user_1891,2024-10-05 15:34:14,S003
U1320,2024-04-02,West,Electronics,3663.27,338.58,Active,Mumbai,33,Free,u1320@gmail.com,user_1320,2024-04-02 13:43:32,S024
U1825,2024-03-29,South,Furniture,4546.74,404.25,Pending,Delhi,24,Free,u1825@gmail.com,user_1825,2024-03-29 05:36:46,S021
U1671,2024-09-25,North,Clothing,2800.57,582.8,Inactive,Bangalore,26,Premium,u1671@yahoo.com,,2024-09-25 07:48:22,S016
U1745,2024-03-19,West,Toys,4863.48,1953.44,Active,Delhi,59,Free,u1745@gmail.com,user_1745,2024-03-19 18:39:24,S025
U1868,2024-01-23,North,Groceries,733.35,1391.99,Active,Delhi,50,Free,u1868@gmail.com,user_1868,2024-01-23 12:43:46,S015
U1206,2024-04-19,South,Furniture,538.83,1674.24,,Bangalore,59,Standard,,user_1206,2024-04-19 22:04:00,S007
U1086,2025-06-08,South,Office Supplies,1840.27,581.01,Pending,Delhi,17,Free,u1086@company.com,user_1086,2025-06-08 21:19:38,S025
U1527,2024-10-05,North,Clothing,132.46,1660.35,Inactive,Delhi,24,Basic,u1527@gmail.com,,2024-10-05 02:56:09,S019
U1325,2025-05-02,North,Clothing,3609.75,1496.86,,Delhi,21,Basic,u1325@gmail.com,user_1325,2025-05-02 16:07:32,S021
U1057,2024-10-03,North,Electronics,3602.95,806.4,,Mumbai,27,Free,u1057@yahoo.com,user_1057,2024-10-03 16:27:12,S001
U1404,2025-05-23,West,Clothing,3431.9,437.29,Inactive,Delhi,43,Basic,,user_1404,2025-05-23 07:41:18,S016
U1865,2024-01-27,North,Electronics,943.06,624.88,Pending,Delhi,26,Basic,u1865@company.com,user_1865,2024-01-27 23:40:01,S003
U1652,2025-04-02,West,Groceries,2661.57,1325.93,Pending,Delhi,61,Free,u1652@outlook.com,user_1652,2025-04-02 22:05:22,S018
U1260,2025-01-03,North,Office Supplies,2166.11,428.43,Pending,Chennai,45,Basic,u1260@gmail.com,,2025-01-03 21:41:48,S024
U1381,2024-03-27,North,Electronics,157.91,,,Pune,20,Standard,u1381@company.com,user_1381,2024-03-27 18:27:52,S024
U1205,2024-06-25,North,Office Supplies,447.86,414.61,Active,Kolkata,24,Standard,,user_1205,2024-06-25 03:30:35,S022
U1038,2024-09-10,East,Furniture,4521.97,1569.74,,Delhi,36,Basic,u1038@outlook.com,user_1038,2024-09-10 02:03:56,S003
U1452,2025-02-05,East,Electronics,2966.32,853.55,Inactive,Mumbai,42,Basic,,user_1452,2025-02-05 19:38:21,S003
U1254,2025-06-07,West,Furniture,1269.05,472.56,Pending,Delhi,58,Basic,,user_1254,2025-06-07 13:19:06,S006
U1360,2025-06-06,East,Toys,540.1,481.83,Inactive,Mumbai,28,Basic,u1360@yahoo.com,user_1360,2025-06-06 08:08:46,S020
U1694,2025-02-16,South,Groceries,681.48,,Inactive,Chennai,24,Free,u1694@outlook.com,user_1694,2025-02-16 23:40:23,S023
U1397,2025-05-02,North,Groceries,3021.69,850.85,Pending,Bangalore,42,Free,u1397@outlook.com,user_1397,2025-05-02 21:14:41,S022
U1096,2024-09-14,West,Electronics,2145.24,1524.68,Inactive,Bangalore,33,Basic,u1096@outlook.com,user_1096,2024-09-14 02:38:37,S017
